,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
3578,0,0,0,0,35,1,0,0,2,2,0,0,2,0,0,0,3,934,2237,0
3362,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,1,2,761,4492,1
1277,0,0,1,1,70,1,0,2,1,1,1,1,1,1,2,1,1,335,591,0
5648,0,1,1,1,21,0,1,0,0,2,0,0,0,2,1,1,2,531,192,0
6578,0,0,0,1,2,1,2,0,2,0,2,2,0,2,1,0,1,1082,5468,0
6152,0,0,0,0,8,1,0,1,0,2,2,0,0,2,0,1,1,1456,1024,1
3197,0,0,1,1,15,1,0,0,0,2,0,0,2,2,1,1,0,1009,897,1
712,0,0,0,0,54,1,2,2,1,1,1,1,1,1,2,1,1,390,936,0
3207,0,0,0,0,45,1,0,2,1,1,1,1,1,1,0,1,1,326,6366,0
2407,0,0,1,0,12,1,0,1,0,0,0,0,0,0,0,1,2,1033,746,1
4862,0,0,0,0,12,1,0,1,0,0,0,0,0,0,0,1,2,1038,668,1
4013,0,0,0,0,12,1,2,0,0,0,0,2,0,0,0,1,3,750,315,0
5294,0,0,1,1,49,1,2,1,2,2,2,2,0,2,2,1,0,75,4613,0
6297,0,0,1,1,61,1,2,1,2,2,2,2,2,2,1,0,2,240,5631,0
5707,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,2,620,6173,0
982,0,0,0,0,33,1,0,0,2,0,0,0,0,0,1,1,2,643,1461,0
5255,0,0,0,0,25,1,2,1,0,0,0,0,0,0,0,1,2,1132,1860,0
3102,0,0,0,0,45,1,0,0,2,0,0,2,0,0,0,0,2,747,2673,1
378,0,0,0,0,58,1,2,0,2,2,2,2,2,2,2,0,2,1390,4438,0
3799,0,0,0,0,25,1,2,0,2,0,2,2,0,0,0,0,1,937,1605,1
5987,0,0,1,1,1,1,0,2,1,1,1,1,1,1,2,0,3,340,1613,0
2753,0,0,0,0,1,1,2,1,0,0,0,0,2,2,0,0,3,1505,6446,1
3662,0,0,0,0,72,1,0,0,0,0,0,0,0,0,0,0,2,612,3558,1
6861,0,0,1,1,6,1,2,1,0,0,0,2,2,0,0,1,2,1430,552,1
4173,0,0,0,0,4,1,2,1,0,0,0,0,0,2,0,1,2,1330,127,0
1193,0,0,0,0,42,1,0,0,0,0,2,2,2,2,2,0,3,1100,3045,0
4865,0,0,1,1,67,1,2,0,0,0,0,0,0,0,0,0,2,656,3025,0
2486,0,0,1,1,21,1,2,1,0,0,0,2,0,2,1,1,2,1406,2163,0
5555,0,0,1,1,68,1,0,2,1,1,1,1,1,1,2,0,0,329,684,0
3238,0,0,1,1,19,1,0,2,1,1,1,1,1,1,2,0,1,326,4187,0
2877,0,0,1,1,58,1,2,1,0,2,0,0,2,2,0,1,2,1568,4923,1
3606,0,0,1,0,68,1,2,1,0,0,2,0,2,2,1,1,2,33,5552,0
4172,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,323,1484,0
4307,0,1,0,0,31,1,2,1,0,0,0,0,2,2,0,1,2,1522,3101,1
4724,0,0,1,1,46,1,2,0,2,2,2,2,0,2,1,1,0,1205,3458,0
547,0,0,0,0,62,1,2,1,0,2,0,2,2,2,1,1,0,95,5345,0
6219,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,410,2156,1
1385,0,0,0,0,43,1,0,1,2,0,2,2,2,2,2,1,1,46,4156,0
1176,0,0,0,0,56,1,2,1,0,2,2,2,2,2,0,1,1,186,5310,1
3571,0,0,0,0,29,1,0,0,0,0,2,0,0,2,0,1,2,886,1727,0
5983,0,0,0,0,15,0,1,0,0,2,0,0,2,2,0,1,2,687,195,0
5061,0,1,1,1,51,1,2,0,2,0,2,2,2,0,1,0,2,1136,3550,0
2191,0,1,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,1423,6344,1
3861,0,0,0,1,19,1,0,1,0,2,2,2,2,2,2,1,2,103,2355,0
5151,0,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,1,340,3030,0
683,0,1,0,0,35,1,2,1,0,0,2,2,2,2,1,1,1,69,3578,0
2577,0,0,0,0,1,1,2,1,0,0,0,0,2,2,0,1,2,1484,6424,1
518,0,1,1,0,20,1,0,1,2,0,0,0,0,0,0,1,0,1115,1527,1
611,0,0,1,1,72,1,0,0,2,2,2,2,0,0,0,0,3,932,5280,1
6993,0,1,1,0,46,1,2,1,0,2,0,0,2,0,0,1,2,1358,3708,1
3308,0,0,1,0,7,1,2,2,1,1,1,1,1,1,2,0,3,400,3310,0
3478,0,0,0,0,16,1,2,0,2,0,2,0,2,2,1,1,2,1175,1405,0
491,0,0,0,0,12,1,0,0,0,2,0,0,2,0,0,1,2,828,270,0
4512,0,1,0,0,68,1,2,0,0,2,2,2,2,0,2,1,0,1121,4368,0
323,0,0,1,1,72,1,0,0,2,0,0,0,0,0,1,0,3,652,3600,0
1201,0,0,0,0,4,1,0,0,0,2,0,0,0,0,0,1,2,668,4991,0
7034,0,0,0,0,64,1,2,1,2,2,2,0,2,0,0,1,1,54,5431,1
6795,0,0,1,1,51,1,2,1,2,2,0,0,0,0,0,1,2,1301,3912,0
4503,0,0,0,0,9,1,2,1,2,2,0,0,2,0,0,1,2,1480,1082,1
5283,0,0,0,1,11,1,0,0,0,0,0,2,0,0,0,0,3,656,6453,0
4817,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,331,1492,0
5123,0,1,0,0,7,1,0,1,0,2,0,0,0,0,0,1,1,1117,281,1
3217,0,0,0,0,12,1,0,2,1,1,1,1,1,1,0,1,3,342,3588,0
5826,0,0,1,0,1,1,0,1,0,0,0,0,2,0,0,1,0,1191,5966,1
763,0,0,1,1,70,1,2,0,2,0,2,2,0,0,2,0,0,966,4028,0
6576,0,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,3,339,3492,0
88,0,0,1,1,41,1,0,2,1,1,1,1,1,1,2,1,3,332,6382,0
1055,0,0,0,0,30,1,0,2,1,1,1,1,1,1,1,0,3,324,5046,0
5102,0,0,1,0,70,1,2,1,2,0,2,2,2,2,2,1,1,191,5953,0
2906,0,0,1,1,56,1,0,0,0,0,0,2,0,0,0,1,3,656,2566,0
2732,0,0,0,1,34,1,0,2,1,1,1,1,1,1,0,0,1,341,6422,0
3352,0,0,0,0,1,1,2,1,0,0,0,0,0,2,0,1,3,1308,6210,1
2628,0,0,0,0,1,1,0,1,2,2,0,2,0,0,0,1,3,1267,6132,0
6341,0,0,0,0,5,1,2,1,2,0,0,0,2,2,0,1,2,7,649,1
6813,0,0,1,0,61,0,1,0,2,0,2,2,0,2,2,0,2,643,2737,1
3270,0,0,0,0,34,1,2,1,0,0,0,2,2,2,0,1,3,17,3405,0
2699,0,1,0,0,28,1,2,1,0,2,0,2,2,0,0,1,2,1519,2775,0
4236,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,1,332,1493,0
7023,0,1,1,0,60,1,2,1,0,2,2,0,2,2,0,1,2,65,5200,0
2865,0,0,1,1,63,1,2,1,2,2,2,0,2,2,2,0,0,174,5559,0
5351,0,0,0,0,4,1,0,1,0,0,2,0,2,2,1,0,3,1502,222,1
1175,0,0,0,0,5,1,2,1,2,0,0,0,0,0,0,1,1,1204,61,0
5046,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,612,3813,0
1747,0,0,1,1,23,1,2,1,0,0,0,0,0,2,0,1,0,1294,2288,1
5154,0,0,1,1,9,1,2,1,2,0,2,0,2,2,0,1,2,78,1263,1
5476,0,1,0,0,45,1,0,1,0,0,2,0,2,0,0,1,3,1296,3547,1
3454,0,1,1,1,22,0,1,0,0,2,2,0,0,0,0,1,3,506,55,0
4959,0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,1,1,336,1609,1
2083,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,336,1609,1
2404,0,0,1,1,37,1,2,1,2,2,0,0,2,0,1,1,1,1481,3359,0
4462,0,0,0,0,8,1,2,1,0,0,2,0,0,2,0,1,2,1366,775,1
5934,0,1,1,0,19,1,2,1,0,2,2,0,0,2,0,1,2,1469,2019,1
3540,0,0,1,1,70,1,0,1,2,2,2,2,2,2,2,1,0,163,5883,0
208,0,0,0,0,11,1,0,1,2,0,2,2,2,2,0,1,2,126,1536,1
6670,0,0,1,1,0,1,2,0,0,2,2,2,2,0,2,0,3,1079,0,0
4979,0,0,1,1,52,1,2,2,1,1,1,1,1,1,2,1,3,385,695,0
1511,0,0,1,1,64,1,0,2,1,1,1,1,1,1,2,1,0,318,671,0
3181,0,0,1,0,61,1,2,0,2,2,2,2,0,2,2,1,3,1230,4318,0
3290,0,0,0,0,34,0,1,0,2,0,2,0,0,0,0,0,3,493,640,0
1979,0,0,1,1,40,1,0,2,1,1,1,1,1,1,2,1,0,333,6288,0
3960,0,0,0,0,23,1,0,0,0,0,2,0,2,0,0,0,2,807,1067,0
1108,0,0,0,0,66,1,2,2,1,1,1,1,1,1,2,0,1,388,1164,0
5748,0,0,0,0,14,1,2,1,0,2,0,0,2,2,0,1,1,1582,1599,0
286,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,1,2,596,6383,0
4355,0,0,1,0,56,1,2,0,0,0,0,0,0,0,0,0,2,687,2729,0
6230,0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,3,334,1607,0
1934,0,0,0,0,23,1,0,1,2,2,0,0,0,0,0,1,2,1186,2109,1
401,0,0,0,0,3,1,0,2,1,1,1,1,1,1,1,0,1,334,2010,0
4140,0,0,0,0,60,1,2,1,0,2,0,0,2,2,1,0,0,1583,5008,1
747,0,1,0,0,23,1,0,1,0,0,2,0,0,0,0,0,3,1112,1653,0
41,0,0,1,1,68,1,2,0,2,2,0,0,2,0,2,1,1,1003,4118,0
5743,0,1,0,0,32,1,0,2,1,1,1,1,1,1,2,0,3,337,5696,0
4299,0,1,0,0,22,1,2,0,2,2,0,0,0,0,0,1,0,820,1224,0
5711,0,1,1,0,13,1,2,1,0,0,2,0,2,0,0,0,2,1413,1554,1
4196,0,0,1,1,68,1,2,2,1,1,1,1,1,1,2,0,3,377,1290,0
1022,0,1,0,0,45,1,0,1,0,2,0,0,2,0,0,1,2,1293,3355,0
6940,0,0,1,1,70,0,1,0,2,2,2,2,0,2,2,0,1,776,3320,0
5112,0,0,0,0,67,1,0,2,1,1,1,1,1,1,0,0,3,334,1115,1
5021,0,0,1,1,16,1,2,1,2,0,0,0,0,0,1,0,1,1241,1364,0
2882,0,0,0,0,3,1,0,0,0,0,0,0,2,2,0,1,2,930,5606,0
1755,0,0,0,0,4,1,0,0,0,2,0,2,0,0,0,1,2,749,5229,0
6258,0,0,1,0,23,1,0,2,1,1,1,1,1,1,0,1,3,331,3823,0
2045,0,0,0,0,66,1,2,1,0,2,2,2,2,2,2,1,0,197,5749,0
4362,0,0,1,0,44,1,0,2,1,1,1,1,1,1,1,0,1,347,69,0
3905,0,0,0,0,23,0,1,0,0,0,0,0,2,0,0,0,1,497,160,1
4332,0,0,1,1,50,1,2,0,2,0,0,2,0,0,2,0,0,847,2849,0
1728,0,0,0,0,40,1,0,0,2,0,2,2,2,2,2,0,0,1237,3127,0
4628,0,0,1,0,4,1,0,0,2,0,0,2,0,0,0,0,0,747,5457,0
296,0,0,1,1,69,1,0,1,0,0,2,0,0,0,2,0,2,1132,4517,0
5559,0,0,0,0,5,0,1,0,0,2,0,0,0,0,0,1,2,469,3333,0
6257,0,1,0,0,1,1,0,1,0,2,0,0,0,0,0,1,2,1072,5662,1
4763,0,0,1,1,54,1,0,1,0,2,2,0,2,0,0,1,2,1428,4579,0
4995,0,0,0,0,67,1,2,1,0,0,0,0,0,0,0,1,0,1113,4587,1
6847,0,0,1,1,10,1,0,0,0,0,0,0,2,0,0,0,3,782,165,0
3407,0,1,1,0,64,1,0,2,1,1,1,1,1,1,2,1,0,334,480,0
5379,0,0,1,0,52,1,2,1,2,0,0,0,2,2,1,1,2,1546,4412,0
5882,0,0,1,1,6,1,0,2,1,1,1,1,1,1,2,1,3,327,2279,0
2966,0,1,0,0,6,0,1,0,0,0,0,0,2,2,0,1,2,635,5331,0
798,0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,2,333,1606,0
2155,0,0,1,0,24,1,2,1,0,0,0,0,0,2,0,1,2,1299,2271,1
2091,0,0,0,1,46,1,0,2,1,1,1,1,1,1,2,0,1,336,6487,0
927,0,0,0,0,5,1,0,1,0,2,2,0,0,0,0,1,2,1227,6451,1
3035,0,1,1,0,18,1,0,1,0,0,0,0,0,0,0,1,2,1005,1365,0
346,0,0,0,0,12,1,0,1,0,0,0,0,2,2,0,1,2,1405,1169,1
6675,0,0,0,0,30,1,2,0,0,2,0,2,0,2,1,1,3,1033,2173,0
681,0,0,1,1,58,1,0,0,0,0,2,2,2,2,2,1,0,1087,3919,0
4141,0,1,0,0,29,0,1,0,0,0,2,0,2,0,0,1,2,543,804,0
5603,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,1,652,4052,1
87,0,0,1,1,43,1,0,2,1,1,1,1,1,1,2,0,0,346,108,0
2582,0,0,0,1,4,1,2,1,0,2,2,0,2,2,0,1,2,100,506,0
1786,0,0,0,0,32,1,0,1,0,2,2,2,0,0,0,1,1,1284,2841,1
1582,0,0,1,1,52,1,2,0,2,0,0,0,2,0,1,0,0,936,3046,0
3050,0,0,0,0,45,1,0,1,0,0,0,2,0,2,0,1,1,1307,3623,1
6704,0,0,1,1,55,1,2,1,0,2,2,0,2,2,1,1,2,117,5072,0
5480,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,617,3818,0
1215,0,0,1,1,23,1,0,1,0,0,0,0,0,2,0,1,2,1210,2160,1
4950,0,0,1,0,34,1,2,1,0,2,0,0,2,0,0,1,2,1430,3153,1
4378,0,0,1,0,64,1,0,2,1,1,1,1,1,1,1,1,0,350,594,0
1539,0,0,1,1,34,1,0,0,2,0,0,0,0,0,0,0,2,686,1785,0
743,0,0,1,1,58,1,2,2,1,1,1,1,1,1,2,1,3,378,990,0
5821,0,0,1,0,66,1,2,2,1,1,1,1,1,1,1,1,2,421,1289,0
84,0,0,1,0,44,1,0,2,1,1,1,1,1,1,2,1,0,336,6491,0
2985,0,0,0,0,29,1,2,1,2,2,2,2,2,2,2,1,3,237,3352,0
2805,0,0,1,0,57,1,0,0,2,2,0,2,0,0,2,0,0,844,3020,0
4290,0,0,1,1,1,0,1,0,0,0,0,2,2,0,0,0,2,548,3413,1
3058,0,0,0,1,9,1,2,0,0,0,2,0,0,0,1,1,3,780,6412,1
4930,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,600,3743,0
2605,0,0,0,0,5,1,0,2,1,1,1,1,1,1,2,1,3,341,2259,0
2117,0,0,1,1,70,0,1,0,2,2,2,2,2,2,2,0,0,921,3855,0
6784,0,0,0,0,11,1,2,2,1,1,1,1,1,1,0,0,0,390,3937,0
1297,0,0,0,0,45,1,2,1,0,0,0,0,0,0,0,0,2,1123,3439,0
4984,0,0,0,0,37,1,0,0,2,2,2,0,0,0,0,0,0,840,2189,0
6273,0,1,0,0,12,1,0,1,0,0,0,0,0,0,0,1,2,1032,771,1
4513,0,1,1,1,70,1,2,0,2,2,2,2,2,2,2,0,1,1444,5180,1
5333,0,0,1,1,5,1,0,1,0,0,0,0,2,2,0,0,2,1364,412,1
3483,0,0,0,0,10,1,0,1,0,2,2,0,0,0,0,0,2,1160,648,0
6262,0,0,0,0,40,1,2,1,2,2,0,0,0,2,1,0,0,1526,3769,0
6311,0,1,0,0,51,1,2,1,0,0,2,0,2,2,1,1,2,3,4497,0
5647,0,0,1,0,41,1,0,0,0,2,0,0,2,2,0,1,1,1001,2750,0
4414,0,0,0,1,14,1,0,2,1,1,1,1,1,1,0,0,3,348,3844,0
6020,0,0,1,1,28,0,1,0,2,0,2,2,2,2,1,0,3,872,1602,0
2778,0,0,0,0,5,1,0,1,0,2,0,0,0,0,1,1,3,1104,6476,0
6710,0,0,1,1,43,1,0,0,2,0,2,2,2,0,1,0,0,1013,2627,0
1487,0,0,0,0,52,1,2,1,0,2,2,0,2,2,1,1,2,130,4850,0
2571,0,0,1,1,37,1,0,1,0,0,2,2,2,2,2,1,2,8,3664,0
4787,0,0,1,0,34,1,0,0,2,2,0,0,0,0,0,0,3,757,1987,0
3388,0,0,1,0,62,1,0,0,2,0,2,0,0,0,0,1,3,766,3167,0
1295,0,0,1,1,68,1,2,0,2,0,0,2,2,2,2,1,0,1216,4537,0
6657,0,0,1,0,44,1,0,2,1,1,1,1,1,1,1,0,0,342,6329,0
373,0,0,1,1,52,1,2,1,0,2,2,2,0,2,1,1,1,1580,4643,0
5006,0,0,0,0,7,1,2,0,2,0,0,0,0,0,0,1,3,777,6320,1
5078,0,0,1,1,64,1,2,1,2,0,2,2,0,2,1,1,0,5,5308,0
1046,0,0,0,0,48,1,2,0,2,0,2,2,2,0,1,0,1,1091,3317,0
2505,0,0,1,1,28,1,0,2,1,1,1,1,1,1,1,1,0,335,5389,0
1768,0,0,0,0,60,1,0,0,0,0,2,0,0,2,1,0,1,820,3040,0
1281,0,0,0,0,30,1,0,2,1,1,1,1,1,1,1,1,0,318,5372,0
4510,0,0,0,0,32,1,2,0,0,2,0,2,0,2,0,0,1,983,2304,0
5198,0,1,1,0,42,1,2,1,2,0,0,0,0,0,0,0,2,1211,3275,1
5075,0,0,1,1,37,1,0,1,0,0,2,0,2,2,0,1,2,1439,3315,0
812,0,0,1,0,37,1,2,2,1,1,1,1,1,1,2,0,2,401,206,0
65,0,0,0,0,23,1,0,0,0,2,0,2,2,2,0,1,2,1117,2086,0
3386,0,0,1,0,54,1,2,0,2,0,0,2,0,2,1,1,2,987,3395,0
4087,0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,1,3,351,2119,0
5904,0,0,0,0,68,1,2,1,0,2,0,0,2,2,1,0,2,1564,5397,0
1721,0,0,0,0,72,1,0,1,2,0,0,0,0,0,0,1,1,1096,5152,1
486,0,0,0,0,7,1,2,1,0,2,0,0,2,2,0,1,2,3,763,0
6410,0,1,0,0,60,1,2,0,2,2,2,2,2,0,1,0,0,1260,4394,0
2276,0,1,1,0,39,1,2,1,0,0,2,2,2,2,0,0,2,77,3809,0
5437,0,1,0,0,13,1,2,0,0,0,0,0,0,2,0,1,3,879,325,1
6768,0,0,1,1,70,1,2,1,2,2,2,2,2,2,2,0,1,296,6261,0
7025,0,0,0,0,10,1,2,1,0,0,2,2,0,2,0,1,0,1493,1166,0
6906,0,0,1,1,18,1,0,2,1,1,1,1,1,1,2,1,3,307,3279,0
2728,0,0,0,0,18,0,1,0,2,2,2,0,2,2,1,0,2,868,978,0
3379,0,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,3,319,3741,0
1835,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,2,609,3810,0
6308,0,0,0,0,12,1,0,1,0,0,0,0,0,0,0,0,2,1026,709,0
2018,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,615,3816,1
4635,0,0,1,1,35,1,0,2,1,1,1,1,1,1,2,0,0,336,5899,0
1618,0,1,0,0,16,1,0,1,0,2,0,0,2,2,0,1,2,1487,1936,1
5196,0,1,0,0,63,1,2,1,0,2,2,0,2,2,1,0,0,152,5637,0
5668,0,1,1,0,33,1,2,1,0,0,0,2,2,2,0,1,2,24,3373,0
5549,0,0,0,0,23,1,0,1,0,2,0,2,2,2,0,1,2,1544,2738,1
5858,0,0,0,0,58,1,0,2,1,1,1,1,1,1,1,0,0,322,608,0
2789,0,0,0,0,17,1,2,1,0,0,2,0,2,0,0,1,1,1376,1698,0
1512,0,0,1,1,6,1,2,1,0,0,0,0,2,0,0,1,2,1295,373,0
1412,0,0,1,0,7,1,0,1,0,0,2,0,2,0,0,1,2,1285,565,1
2112,0,0,0,0,27,1,2,0,2,0,0,2,0,0,1,0,2,835,1556,0
265,0,0,1,1,58,1,2,0,2,2,2,2,2,2,2,0,3,1359,4589,0
1656,0,0,0,0,49,1,2,1,2,2,2,0,0,0,0,0,2,1413,4176,0
6191,0,1,0,0,37,1,2,0,0,0,2,0,0,0,0,0,2,776,2069,0
3027,0,0,0,0,71,1,0,2,1,1,1,1,1,1,0,1,3,347,666,0
1558,0,0,0,0,8,1,2,1,0,2,2,0,0,2,0,1,1,1504,996,1
1163,0,0,0,0,4,1,2,1,0,2,0,0,2,0,0,1,0,1392,102,1
8,0,0,1,0,21,1,2,1,0,0,2,2,2,2,0,1,2,90,2646,1
3939,0,0,0,1,1,1,0,1,0,0,0,0,0,2,0,0,2,1177,5911,1
1694,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,1,2,489,2942,1
2022,0,0,0,0,8,1,0,1,0,2,0,0,0,2,0,1,2,1324,622,0
6971,0,1,1,0,10,1,2,1,0,0,0,2,2,2,0,0,0,1580,1389,1
6958,0,0,1,1,5,1,0,2,1,1,1,1,1,1,2,1,0,328,2111,0
1438,0,0,0,0,35,1,0,0,0,0,2,0,0,0,1,1,3,685,1657,0
6641,0,0,0,0,8,1,0,0,2,0,0,0,0,0,0,1,2,683,5836,1
4528,0,0,0,0,39,1,0,1,0,2,2,0,2,0,0,1,1,1360,3396,0
6344,0,1,1,0,32,1,2,1,0,0,0,0,0,0,0,1,0,1110,2476,1
2215,0,0,1,0,68,0,1,0,2,0,2,2,0,2,2,1,0,677,2926,0
5260,0,0,0,0,27,1,2,1,2,0,0,0,0,2,0,1,2,1410,2582,0
6001,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,394,2045,0
4653,0,0,1,1,24,0,1,0,0,0,0,2,2,2,0,0,1,704,1009,1
604,0,0,0,0,26,1,2,1,2,0,2,2,2,2,1,1,0,179,3123,0
6765,0,0,1,1,66,1,2,2,1,1,1,1,1,1,2,1,0,408,1160,0
6508,0,0,1,1,37,1,2,1,0,0,0,0,2,2,0,1,2,1476,3576,1
4201,0,0,1,1,70,1,0,2,1,1,1,1,1,1,2,0,0,324,857,0
5782,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,1012,5449,1
5419,0,1,1,0,70,1,2,1,2,0,0,0,0,0,2,0,0,1174,4641,0
1891,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,611,3812,1
4275,0,0,0,0,1,1,2,2,1,1,1,1,1,1,0,1,3,411,2157,0
6602,0,0,1,1,35,1,2,1,0,2,2,0,2,0,0,1,1,1519,3353,0
4999,0,0,1,1,8,1,0,2,1,1,1,1,1,1,2,0,3,327,2608,0
4879,0,1,0,0,41,1,2,0,0,0,2,2,0,2,1,1,1,1001,2834,0
4257,0,0,1,0,44,1,0,1,0,2,2,0,2,2,0,0,2,1573,4254,0
3870,0,0,1,0,65,0,1,0,2,0,2,0,2,2,1,1,2,751,3207,0
5038,0,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1,3,319,1412,0
1720,0,1,0,0,12,1,0,1,0,2,0,0,2,0,0,1,0,1275,1104,0
4776,0,0,1,0,45,1,0,1,0,0,0,0,0,0,0,1,2,998,3043,0
3479,0,0,0,0,34,1,0,0,0,0,0,0,0,0,0,1,3,615,1568,1
3016,0,0,0,0,23,1,0,0,0,0,0,0,0,2,0,1,2,769,1563,1
221,0,0,1,0,69,1,2,2,1,1,1,1,1,1,2,0,0,391,1390,0
4291,0,0,1,1,61,1,2,1,2,2,0,2,2,2,2,0,0,194,5499,0
2208,0,1,1,0,1,1,2,1,0,0,2,0,2,2,0,1,2,16,5,1
1195,0,1,1,0,13,1,0,0,0,2,0,0,0,2,0,1,2,847,473,0
1782,0,1,0,0,19,1,2,0,0,0,0,2,0,2,0,1,2,952,1133,0
6552,0,1,0,0,12,1,0,1,0,0,0,0,0,2,0,1,0,1199,1045,1
3765,0,0,0,0,45,1,2,2,1,1,1,1,1,1,0,0,3,405,621,0
6799,0,0,0,0,68,1,2,1,2,2,2,0,2,2,2,1,3,208,5887,0
1578,0,0,0,0,67,1,0,0,0,0,0,2,2,0,0,1,3,837,3549,1
4914,0,0,1,1,70,1,2,0,2,2,0,2,2,0,2,0,3,1102,4511,0
188,0,0,0,0,5,1,0,2,1,1,1,1,1,1,1,0,2,326,2090,0
4382,0,1,0,0,34,1,2,0,0,0,0,0,0,0,0,0,3,655,1327,0
3945,0,0,0,0,23,0,1,0,2,0,0,2,0,0,0,0,3,482,710,1
501,0,1,1,0,69,1,2,1,2,0,0,0,0,0,2,1,1,1218,4688,0
5327,0,0,1,1,24,1,0,2,1,1,1,1,1,1,2,0,3,327,4905,0
6983,0,0,0,0,16,1,0,1,0,2,2,2,0,0,0,0,0,1263,1666,0
6517,0,0,1,1,56,1,0,0,0,0,0,0,2,0,0,0,2,760,3075,0
672,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,3,1112,5767,1
3984,0,0,1,1,70,1,2,2,1,1,1,1,1,1,2,0,0,398,1424,0
4270,0,0,1,0,70,1,2,0,2,2,2,2,2,2,2,1,2,1443,5367,0
421,0,0,0,0,67,1,0,1,0,0,0,0,0,0,0,1,0,1016,4328,0
5099,0,0,0,1,3,1,0,2,1,1,1,1,1,1,0,0,1,335,1843,1
4664,0,0,0,0,12,1,2,1,0,0,0,0,0,0,0,0,1,1109,864,1
5028,0,0,0,0,70,1,0,1,2,2,2,2,2,2,2,1,2,186,5840,0
1315,0,0,1,1,3,1,0,2,1,1,1,1,1,1,2,0,1,351,1652,0
4054,0,1,0,0,28,0,1,0,0,2,2,0,2,2,0,1,2,788,1291,0
3043,0,1,0,0,12,0,1,0,0,0,2,0,0,0,0,1,2,456,5911,1
2641,0,1,0,0,45,1,0,0,2,2,0,2,0,0,0,0,1,845,2478,0
4498,0,0,1,1,3,1,0,2,1,1,1,1,1,1,1,1,3,333,1564,0
3551,0,0,0,1,1,1,0,1,0,0,0,0,0,2,0,1,2,1196,5970,1
347,0,0,1,0,68,1,0,2,1,1,1,1,1,1,2,0,0,322,558,0
333,0,0,0,0,67,1,2,1,0,0,0,0,0,0,0,1,2,1088,4306,1
6056,0,0,0,0,54,1,2,0,2,2,2,2,0,0,1,1,1,1041,3654,0
6154,0,0,1,1,70,1,2,1,0,2,2,2,2,2,2,1,0,173,5875,0
6955,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,2,610,4381,0
4059,0,0,1,1,12,1,0,0,0,0,0,0,2,2,0,0,3,946,617,1
4271,0,0,1,1,21,1,0,2,1,1,1,1,1,1,1,0,3,331,4508,0
2473,0,0,1,1,56,1,0,2,1,1,1,1,1,1,0,0,3,330,352,0
4048,0,0,1,1,54,0,1,0,2,0,2,2,2,2,2,0,3,842,3132,0
259,0,1,1,0,22,0,1,0,2,0,2,0,0,2,0,1,2,609,416,0
4586,0,0,1,1,70,1,2,1,2,2,2,2,2,2,2,1,0,303,6262,0
45,0,0,0,0,44,1,2,1,0,0,0,0,0,2,0,1,2,1289,3348,0
5701,0,0,1,1,7,1,0,0,0,2,2,2,2,2,0,0,0,1141,292,0
2228,0,1,1,0,68,1,2,1,0,2,0,2,2,2,2,1,0,83,5694,0
3886,0,1,1,0,70,1,2,1,2,2,0,0,2,2,1,1,0,131,5857,0
1569,0,0,1,1,7,1,0,0,0,0,0,0,0,0,0,0,2,634,5151,0
805,0,0,1,1,70,1,2,0,0,0,2,0,2,2,2,1,0,1146,4540,0
3574,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,340,1613,0
3666,0,0,1,1,46,1,2,1,0,0,0,0,2,0,0,1,0,1287,3508,1
